meannh,cum.prob
8614.59160753892,0.157
8628.10424332753,0.158
8632.07808297942,0.159
8656.41212537956,0.16
8665.23804726811,0.161
8677.67662637569,0.162
8689.02676427877,0.163
8699.54029933306,0.164
8723.62692264693,0.165
8736.15351979765,0.166
8750.16623699777,0.167
8758.82675376826,0.168
8772.43257831835,0.169
8784.24601310062,0.17
8795.91333687536,0.171
8813.35157444284,0.172
8818.40500820295,0.173
8830.51677347292,0.174
8844.58997637113,0.175
8864.8499736488,0.176
8877.81580638358,0.177
8884.63802444361,0.178
8901.37301403118,0.179
8915.67474636429,0.18
8931.54077078017,0.181
8940.74045826657,0.182
8950.22603061975,0.183
8969.18729697994,0.184
8981.32982977251,0.185
8993.17651014417,0.186
9001.29873406606,0.187
9013.73041420524,0.188
9028.47412317943,0.189
9036.61238559565,0.19
9057.97329532434,0.191
9065.02156528133,0.192
9082.99484880254,0.193
9093.49586612439,0.194
9105.56514355919,0.195
9116.9073409265,0.196
9131.30333951481,0.197
9141.37913564919,0.198
9148.92663159739,0.199
9162.36458816072,0.2
9173.63788534228,0.201
9196.69464960163,0.202
9200.30693973493,0.203
9221.56689233276,0.204
9228.00664631413,0.205
9241.90183896992,0.206
9259.09434706883,0.207
9271.47431704584,0.208
9273.21455607107,0.209
9293.93039293396,0.21
9307.39363017853,0.211
9314.72353148676,0.212
9328.8087877102,0.213
9334.29947790295,0.214
9346.60864317169,0.215
9364.74411170187,0.216
9373.5215249355,0.217
9384.68751329249,0.218
9398.21731087125,0.219
9413.68758921503,0.22
9425.28823413472,0.221
9435.03221427803,0.222
9446.54110876984,0.223
9466.77182774975,0.224
9469.7404162034,0.225
9492.04449266326,0.226
9504.9135088857,0.227
9506.97893694667,0.228
9524.12949478784,0.229
9535.13778682935,0.23
9553.17714841793,0.231
9561.8397687068,0.232
9568.22936284672,0.233
9584.92077073321,0.234
9600.1009672591,0.235
9612.63313026486,0.236
9625.03559567816,0.237
9631.23602105411,0.238
9639.33547645493,0.239
9652.712223365,0.24
9668.71658666006,0.241
9683.5084940222,0.242
9696.9366101698,0.243
9709.93795438404,0.244
9720.58601708151,0.245
9728.12587354667,0.246
9745.16219039402,0.247
9757.24278359346,0.248
9770.47478330804,0.249
9781.30249273804,0.25
9795.38494517231,0.251
9796.81234687363,0.252
9815.26867626842,0.253
9826.69505615013,0.254
9833.74122062257,0.255
9855.37144009356,0.256
9866.11067349006,0.257
9875.33758896231,0.258
9882.11754447339,0.259
9900.74311617273,0.26
9911.88003168393,0.261
9923.9969090983,0.262
9935.7461937875,0.263
9951.04998852778,0.264
9958.62607253398,0.265
9968.76154211845,0.266
9985.38342330728,0.267
