a,Rstar,R0,psi,pi,mean_nz,meannh
2.01100740567623e-05,1.8096818970541,0.00167164811761888,19.5654223925852,9.01246716057721e-06,11062.2796113187,11681.3435577176
1.5573238230125e-05,1.45658478516968,0.024578021800487,37.3617647477807,5.00455040741348e-06,5720.60527708165,6040.74005969888
1.314101137577e-05,1.12519381379667,0.00115731917154481,8.78483529040655,1.46379924496701e-06,25482.1281598332,26908.1513101727
1.60686470079571e-05,1.65245060335206,0.00438507251920948,39.9854669661763,6.37235612330218e-06,5340.44449784677,5639.30483789626
2.14861820273325e-05,1.35855282720845,0.00261448859684904,23.2346441371119,5.68543180929743e-06,9276.26917473952,9795.38494517231
2.22315885670641e-05,1.24019418117292,0.0309646639022698,10.5841572308696,4.44317736639889e-06,20927.0559314692,22098.1695072091
1.76989424632816e-05,1.13063482225281,0.0141779671549333,31.0284909012083,2.07432875889879e-06,6907.56479927309,7294.12385173717
1.75806242567394e-05,1.53042984998955,0.0826132826090937,16.1608192495992,6.64183053098635e-06,13468.6670601776,14222.3965333032
1.68236629724912e-05,1.36526975648846,0.127757608892247,27.3295989241427,5.16024011338591e-06,7860.09096659655,8299.9550003945
2.39946407945445e-05,1.47526748566472,0.0782130629649675,17.6938626478578,8.38570196118216e-06,12267.0597436224,12953.5452314623
1.28404117609877e-05,1.10718906531002,0.043719523862124,8.32220615256634,1.29991962458181e-06,26993.2232138429,28503.809808643
1.7298083760716e-05,1.43567514999639,0.0354328925020626,29.9003616835093,5.44207194075258e-06,7172.6670079346,7574.06163003346
2.16395198349562e-05,1.32127032042623,0.0153946270470307,9.10465880206558,5.34385621467831e-06,24532.8122555434,25905.710076318
2.33274774009772e-05,1.14948892639714,0.00837482607507883,16.1940979480106,3.05924485798122e-06,13440.0879346548,14192.2180714
1.60396132732211e-05,1.37077340048704,0.0530760117840628,20.0749716794417,4.58156874997298e-06,10774.1942579012,11377.1364588685
2.39406825856743e-05,1.34022302845095,0.0108893323381829,32.7711086985787,6.14423378480907e-06,6534.49961323319,6900.18130457021
1.65973868913688e-05,1.09142920447701,0.0180618800872151,20.265236797665,1.41591641154602e-06,10670.4346791171,11267.5703179132
1.28208715528054e-05,1.659802626145,0.0466792316197057,18.0027234128549,5.34601450754932e-06,12050.4708924034,12724.8357004475
1.90799709255667e-05,1.04762676562702,0.000486493060674397,11.2794132710604,8.67811416329768e-07,19575.2854537412,20670.751658779
